filename,subjectID,date,time,Condition,c_repeatagree3plus,n_game,p_hi_13_1,p_hi_13_2,p_lm_13_1,p_lm_13_2,p_lm_22_1,p_lm_22_2,p_lm_1,p_lm_2,p_rp_1,p_rp_2,p_inconsistent_13_1,p_inconsistent_13_2,p_inconsistent_22_1,p_inconsistent_22_2,p_inconsistent_1,p_inconsistent_2,Pattern_p_hi_h1_1,Pattern_p_hi_h1_2,Pattern_p_hi_h1_3,Pattern_p_hi_h1_4,Pattern_p_hi_h1_5,Pattern_p_hi_h1_6,Pattern_p_hi_h1_7,Pattern_p_lm_h1_1,Pattern_p_lm_h1_2,Pattern_p_lm_h1_3,Pattern_p_lm_h1_4,Pattern_p_lm_h1_5,Pattern_p_lm_h1_6,Pattern_p_lm_h1_7,Pattern_p_rp_h1_1,Pattern_p_rp_h1_2,Pattern_p_rp_h1_3,Pattern_p_rp_h1_4,Pattern_p_rp_h1_5,Pattern_p_rp_h1_6,Pattern_p_rp_h1_7,all_RT_h1_ 1,all_RT_h1_ 2,all_RT_h1_ 3,all_RT_h1_ 4,all_RT_h1_ 5,all_RT_h1_ 6,all_RT_h1_ 7,all_RT_h1_ 8,all_RT_h1_ 9,all_RT_h1_10,all_p_ac_h1_ 1,all_p_ac_h1_ 2,all_p_ac_h1_ 3,all_p_ac_h1_ 4,all_p_ac_h1_ 5,all_p_ac_h1_ 6,all_p_ac_h1_ 7,all_p_ac_h1_ 8,all_p_ac_h1_ 9,all_p_ac_h1_10,all_p_hi_h1_ 1,all_p_hi_h1_ 2,all_p_hi_h1_ 3,all_p_hi_h1_ 4,all_p_hi_h1_ 5,all_p_hi_h1_ 6,all_p_hi_h1_ 7,all_p_hi_h1_ 8,all_p_hi_h1_ 9,all_p_hi_h1_10,all_p_lm_h1_ 1,all_p_lm_h1_ 2,all_p_lm_h1_ 3,all_p_lm_h1_ 4,all_p_lm_h1_ 5,all_p_lm_h1_ 6,all_p_lm_h1_ 7,all_p_lm_h1_ 8,all_p_lm_h1_ 9,all_p_lm_h1_10,all_p_rp_h1_ 1,all_p_rp_h1_ 2,all_p_rp_h1_ 3,all_p_rp_h1_ 4,all_p_rp_h1_ 5,all_p_rp_h1_ 6,all_p_rp_h1_ 7,all_p_rp_h1_ 8,all_p_rp_h1_ 9,all_p_rp_h1_10,n_game_h1,Pattern_p_hi_h6_1,Pattern_p_hi_h6_2,Pattern_p_hi_h6_3,Pattern_p_hi_h6_4,Pattern_p_hi_h6_5,Pattern_p_hi_h6_6,Pattern_p_hi_h6_7,Pattern_p_lm_h6_1,Pattern_p_lm_h6_2,Pattern_p_lm_h6_3,Pattern_p_lm_h6_4,Pattern_p_lm_h6_5,Pattern_p_lm_h6_6,Pattern_p_lm_h6_7,Pattern_p_rp_h6_1,Pattern_p_rp_h6_2,Pattern_p_rp_h6_3,Pattern_p_rp_h6_4,Pattern_p_rp_h6_5,Pattern_p_rp_h6_6,Pattern_p_rp_h6_7,all_RT_h6_ 1,all_RT_h6_ 2,all_RT_h6_ 3,all_RT_h6_ 4,all_RT_h6_ 5,all_RT_h6_ 6,all_RT_h6_ 7,all_RT_h6_ 8,all_RT_h6_ 9,all_RT_h6_10,all_p_ac_h6_ 1,all_p_ac_h6_ 2,all_p_ac_h6_ 3,all_p_ac_h6_ 4,all_p_ac_h6_ 5,all_p_ac_h6_ 6,all_p_ac_h6_ 7,all_p_ac_h6_ 8,all_p_ac_h6_ 9,all_p_ac_h6_10,all_p_hi_h6_ 1,all_p_hi_h6_ 2,all_p_hi_h6_ 3,all_p_hi_h6_ 4,all_p_hi_h6_ 5,all_p_hi_h6_ 6,all_p_hi_h6_ 7,all_p_hi_h6_ 8,all_p_hi_h6_ 9,all_p_hi_h6_10,all_p_lm_h6_ 1,all_p_lm_h6_ 2,all_p_lm_h6_ 3,all_p_lm_h6_ 4,all_p_lm_h6_ 5,all_p_lm_h6_ 6,all_p_lm_h6_ 7,all_p_lm_h6_ 8,all_p_lm_h6_ 9,all_p_lm_h6_10,all_p_rp_h6_ 1,all_p_rp_h6_ 2,all_p_rp_h6_ 3,all_p_rp_h6_ 4,all_p_rp_h6_ 5,all_p_rp_h6_ 6,all_p_rp_h6_ 7,all_p_rp_h6_ 8,all_p_rp_h6_ 9,all_p_rp_h6_10,n_game_h6,p_ac,n_c10_correct,pvalue_ac
TMS_behavior_138_20190621T121125.mat,138,20190621,12:11:25,young,NaN,128,0.552631578947368,0.807692307692308,0.184210526315789,0.269230769230769,0.125,0.131578947368421,0.161290322580645,0.1875,0.46875,0.53125,0.263157894736842,0.384615384615385,0.0769230769230769,0.157894736842105,0.1875,0.25,0.333333333333333,NaN,NaN,0.166666666666667,NaN,0.833333333333333,0.571428571428571,0,0.1875,0,0.166666666666667,0,0.166666666666667,0.285714285714286,0.333333333333333,0.4375,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.428571428571429,0.672262154163036,0.523928894042911,0.59547861345709,0.63153184377552,1.58393818686636,NaN,NaN,NaN,NaN,NaN,0.4375,0.46875,0.59375,0.46875,0.78125,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.533333333333333,0.625,0.552631578947368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.375,0.666666666666667,0.161290322580645,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.4375,0.75,0.46875,1,1,1,1,1,64,0.8,NaN,NaN,0.75,NaN,0.75,0.875,0.2,0.0909090909090909,0.375,0.25,0,0.25,0.375,0.8,0.636363636363636,0.625,0.75,0,0.75,0.125,0.615021353039992,0.581578231176536,0.604667116207565,0.611049837485552,1.35569443687928,0.839535949206038,0.687446941152302,0.631842868644526,0.517678456582871,0.508498814157065,0.46875,0.34375,0.46875,0.625,0.71875,0.640625,0.578125,0.640625,0.734375,0.875,NaN,0.6875,0.6,0.71875,0.807692307692308,0.59375,0.689655172413793,0.375,0.357142857142857,0.21875,NaN,NaN,0.5,0.5,0.1875,0.3125,0.421875,0.28125,0.203125,0.140625,NaN,0.6875,0.375,0.65625,0.53125,0.484375,0.5625,0.5,0.4375,0.296875,64,0.875,56,2.78133516218304e-10
TMS_behavior_139_20190624T112358.mat,139,20190624,11:23:58,young,NaN,128,0.473684210526316,0.653846153846154,0.157894736842105,0.409090909090909,0.115384615384615,0.157894736842105,0.140625,0.25,0.640625,0.671875,0.210526315789474,0.384615384615385,0.0769230769230769,0.315789473684211,0.15625,0.34375,0.666666666666667,NaN,NaN,0.333333333333333,NaN,0.6,0.2,0.166666666666667,0.166666666666667,0,0,0.2,0.2,0.2,0.666666666666667,0.5,0.8,0.333333333333333,0.6,0.6,0.8,0.496925880925119,0.555748609851435,0.840895761117281,1.4258195595321,2.95296589781719,NaN,NaN,NaN,NaN,NaN,0.5625,0.46875,0.46875,0.46875,0.828125,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.666666666666667,0.5625,0.473684210526316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.352941176470588,0.481481481481481,0.140625,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.5625,0.5625,0.640625,1,1,1,1,1,64,0.5,NaN,NaN,0.75,NaN,0.666666666666667,0.5,0.5,0.166666666666667,0.166666666666667,0.375,0.125,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0.75,0.875,0.666666666666667,0.5,0.550576458441356,0.536900080314808,0.730391647190118,0.844720982804574,3.78925222203907,2.36857124734524,1.82188815766858,1.46499270577624,1.41166329593034,0.894177549838787,0.625,0.5,0.53125,0.375,0.734375,0.71875,0.71875,0.734375,0.78125,0.84375,NaN,0.6875,0.7,0.6875,0.653846153846154,0.40625,0.275,0.21875,0.175438596491228,0.21875,NaN,NaN,0.619047619047619,0.535714285714286,0.25,0.1875,0.25,0.1875,0.206349206349206,0.140625,NaN,0.6875,0.59375,0.65625,0.671875,0.453125,0.40625,0.328125,0.296875,0.25,64,0.84375,54,9.98249105599314e-09
TMS_behavior_13_20180323T080034.mat,13,20180323,08:00:34,old,NaN,128,0.529411764705882,0.666666666666667,0.176470588235294,0.2,0.133333333333333,0.147058823529412,0.15625,0.171875,0.59375,0.578125,0.352941176470588,0.266666666666667,0.133333333333333,0.0588235294117647,0.25,0.15625,0.375,NaN,NaN,0.583333333333333,NaN,1,0.25,0.125,0.142857142857143,0.25,0.416666666666667,0.0833333333333333,0,0,0.375,0.571428571428571,0.25,0.583333333333333,0.583333333333333,1,0.75,0.759896388444758,0.708549331277027,1.12321613531822,1.22671997627185,2.98430658579309,NaN,NaN,NaN,NaN,NaN,0.40625,0.5625,0.53125,0.40625,0.78125,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.692307692307692,0.59375,0.529411764705882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.421052631578947,0.642857142857143,0.15625,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.53125,0.5,0.59375,1,1,1,1,1,64,1,NaN,NaN,0.5,NaN,0.75,0.333333333333333,0,0.5,0,0.5,0.1875,0.25,0,1,0.5,0.285714285714286,0.5,0.5625,0.75,0.666666666666667,0.869825795358338,0.754033065044496,1.19055839720386,1.27430304956215,2.56605217298056,2.01107068858983,1.78369095441303,1.43542245783465,1.45703073003824,1.11079298419645,0.4375,0.53125,0.46875,0.53125,0.734375,0.703125,0.71875,0.734375,0.8125,0.78125,NaN,0.46875,0.823529411764706,0.625,0.666666666666667,0.375,0.214285714285714,0.28125,0.188679245283019,0.25,NaN,NaN,0.6,0.571428571428571,0.171875,0.125,0.203125,0.21875,0.09375,0.203125,NaN,0.46875,0.75,0.5625,0.578125,0.1875,0.234375,0.296875,0.234375,0.1875,64,0.78125,50,3.53474377123852e-06
TMS_behavior_140_20190628T125322.mat,140,20190628,12:53:22,young,NaN,128,0.433333333333333,0.823529411764706,0.1,0.411764705882353,0.0588235294117647,0.166666666666667,0.078125,0.296875,0.546875,0.671875,0.2,0.117647058823529,0,0.333333333333333,0.09375,0.21875,0.666666666666667,NaN,NaN,0.75,NaN,0.2,0.166666666666667,0,0,0.111111111111111,0.25,0,0,0.166666666666667,0.666666666666667,0.75,0.444444444444444,0.75,0.5,0.2,0.833333333333333,0.514527276260196,0.490076482161385,0.526865937816183,0.642572440141521,1.32029858078749,NaN,NaN,NaN,NaN,NaN,0.5,0.6875,0.5,0.46875,0.859375,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.75,0.625,0.433333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.518518518518518,0.078125,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.6875,0.65625,0.546875,1,1,1,1,1,64,0.928571428571429,NaN,NaN,0.833333333333333,NaN,0.625,NaN,0.214285714285714,0.25,NaN,0.666666666666667,0.0714285714285714,0.375,NaN,0.928571428571429,0.375,NaN,0.833333333333333,0.642857142857143,0.625,NaN,0.490417704542779,0.390249791707902,0.465421808268729,0.444857802034676,1.40825254939045,1.08969684311887,1.17135787689767,1.16647947172896,1.09259843875407,0.610626332185348,0.65625,0.4375,0.46875,0.40625,0.671875,0.671875,0.703125,0.765625,0.84375,0.828125,NaN,0.65625,1,0.46875,0.823529411764706,0.59375,0.419354838709677,0.359375,0.159090909090909,0.1875,NaN,NaN,0.666666666666667,0.516129032258065,0.296875,0.285714285714286,0.296875,0.234375,0.125,0.140625,NaN,0.65625,0.53125,0.375,0.671875,0.53125,0.375,0.34375,0.265625,0.140625,64,0.828125,53,5.02928991785723e-08
TMS_behavior_14_20180327T130502.mat,14,20180327,13:05:02,old,NaN,128,0,0.03125,0.5,0.65625,0.0625,0.1875,0.28125,0.421875,0.4375,0.359375,0,0.0625,0.125,0.25,0.0625,0.15625,0,NaN,NaN,0,NaN,0,0,0.5,0,0.166666666666667,0.666666666666667,0,1,0.25,0,0.6,0.166666666666667,0,0.4,0,1,0.858799139372422,0.714140607975423,0.892425332203857,1.03264625215525,1.13648363982793,NaN,NaN,NaN,NaN,NaN,0.4375,0.625,0.53125,0.40625,0.6875,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.75,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.458333333333333,0.28125,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.53125,0.6875,0.4375,1,1,1,1,1,64,0,NaN,NaN,0.5,NaN,0,0,0.5,0.1,0.142857142857143,0.5,0.375,0.714285714285714,0.75,0,0.5,0.571428571428571,0.5,0.125,0,1,0.917082564730663,0.672551543124428,0.844661576884391,0.985015197155008,1.48886277251586,0.851048740471015,0.661732806489454,0.558723672038468,0.477664241698221,0.490153779530374,0.40625,0.4375,0.53125,0.5625,0.640625,0.65625,0.65625,0.65625,0.65625,0.65625,NaN,0.53125,0.733333333333333,0.625,0.03125,0,0,0,0,0,NaN,NaN,0.352941176470588,0.535714285714286,0.421875,0.359375,0.375,0.390625,0.349206349206349,0.34375,NaN,0.53125,0.59375,0.71875,0.359375,0.015625,0,0,0,0,64,0.65625,42,0.00842909502214062
TMS_behavior_16_20180330T091544.mat,16,20180330,09:15:44,old,NaN,128,0.277777777777778,0.392857142857143,0.166666666666667,0.107142857142857,0,0,0.09375,0.0483870967741935,0.5,0.484375,0.111111111111111,0.0714285714285714,0,0,0.0625,0.03125,0,NaN,NaN,0,NaN,0.5,0.333333333333333,0,0,0,0,0,0.25,0.333333333333333,0,0.333333333333333,0.75,0,0.857142857142857,0.5,0.666666666666667,0.772856286841943,0.641579219862251,0.723077470981252,1.25086908483445,1.3685219187546,NaN,NaN,NaN,NaN,NaN,0.5625,0.3125,0.65625,0.53125,0.75,NaN,NaN,NaN,NaN,NaN,NaN,0.4375,0.833333333333333,0.53125,0.277777777777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.285714285714286,0.464285714285714,0.09375,NaN,NaN,NaN,NaN,NaN,NaN,0.4375,0.78125,0.5625,0.5,1,1,1,1,1,64,0,NaN,NaN,0.25,NaN,0,0.5625,0,0,0,0.25,0,0,0.0625,0,0.5,0.8,0.25,0.555555555555556,0,0.4375,0.777654556423386,0.542549884179607,0.776161474071614,0.768377105838454,2.33739996863596,0.772294176037576,0.51573642873791,0.501191015532868,0.558440584363098,0.419418013940913,0.5625,0.4375,0.46875,0.53125,0.828125,0.890625,0.875,0.890625,0.90625,0.90625,NaN,0.4375,0.555555555555556,0.8125,0.392857142857143,0.203125,0.0196078431372549,0.03125,0.0317460317460317,0.03125,NaN,NaN,0.357142857142857,0.583333333333333,0.0483870967741935,0.0476190476190476,0.0476190476190476,0.078125,0.0158730158730159,0.046875,NaN,0.4375,0.59375,0.5625,0.484375,0.0625,0.046875,0.046875,0.046875,0.03125,64,0.90625,58,4.51438886273081e-12
TMS_behavior_17_20180516T105155.mat,17,20180516,10:51:55,old,NaN,128,0.433333333333333,0.5,0.0714285714285714,0.147058823529412,0.0625,0,0.0666666666666667,0.078125,0.5625,0.390625,0.2,0.0588235294117647,0.176470588235294,0,0.1875,0.03125,1,NaN,NaN,0.5,NaN,0.4,0.166666666666667,0,0,0.125,0,0.0833333333333333,0.125,0.166666666666667,1,0.5,0.625,0.5,0.583333333333333,0.4,0.833333333333333,1.23798634855001,1.09733094982092,1.21875853791156,1.35427782553047,1.52097027977204,NaN,NaN,NaN,NaN,NaN,0.5625,0.5,0.53125,0.375,0.84375,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.785714285714286,0.625,0.433333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.611111111111111,0.586206896551724,0.0666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.65625,0.59375,0.5625,1,1,1,1,1,64,0.25,NaN,NaN,0.5,NaN,0.666666666666667,0.583333333333333,0.25,0,0,0.25,0,0,0.0833333333333333,0.25,0.333333333333333,0.428571428571429,0.5,0.2,0.666666666666667,0.416666666666667,1.21978033126468,1.15176434602908,1.16366450391748,1.29149836570513,1.84135443235859,0.83962051987826,0.682251901011441,0.490026413292213,0.472478631336248,0.343947750395458,0.40625,0.40625,0.375,0.53125,0.828125,0.859375,0.828125,0.84375,0.859375,0.859375,NaN,0.5625,0.571428571428571,0.65625,0.5,0.328125,0.148936170212766,0.15625,0.0555555555555556,0.078125,NaN,NaN,0.722222222222222,0.423076923076923,0.078125,0.09375,0.09375,0.0793650793650794,0.109375,0.09375,NaN,0.5625,0.59375,0.59375,0.390625,0.09375,0.09375,0.078125,0.078125,0.03125,64,0.859375,55,1.77111159072041e-09
TMS_behavior_01_20180226T083334.mat,1,20180226,08:33:34,old,NaN,128,0.230769230769231,0.447368421052632,0.230769230769231,0.184210526315789,0,0.0769230769230769,0.09375,0.140625,0.40625,0.328125,0.153846153846154,0.368421052631579,0,0.153846153846154,0.0625,0.28125,0,NaN,NaN,0.25,NaN,0.5,0.333333333333333,0.25,0,0,0.5,0,0,0,0,0.6,0.5,0.25,0,0.5,0.666666666666667,1.58403879467733,1.05273254172425,1.09745852063861,1.46663474920933,3.12535506735367,NaN,NaN,NaN,NaN,NaN,0.5,0.5625,0.59375,0.625,0.875,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.625,0.6875,0.230769230769231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.347826086956522,0.482758620689655,0.09375,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.46875,0.65625,0.40625,1,1,1,1,1,64,0.3,NaN,NaN,0.166666666666667,NaN,0.625,0.875,0.3,0.166666666666667,0,0,0.0714285714285714,0.375,0.125,0.3,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0.625,0.125,1.86274504186076,0.917367942638521,1.07550961343441,1.13985572921956,3.39219906985818,1.0074954551601,0.858927170633251,0.798725691420259,0.815082179076853,0.78878977797649,0.46875,0.375,0.5,0.625,0.796875,0.84375,0.84375,0.828125,0.796875,0.921875,NaN,0.53125,0.733333333333333,0.53125,0.447368421052632,0.34375,0.108695652173913,0.1875,0.189655172413793,0.078125,NaN,NaN,0.411764705882353,0.5,0.140625,0.126984126984127,0.109375,0.15625,0.15625,0.046875,NaN,0.53125,0.625,0.4375,0.328125,0.078125,0.0625,0.109375,0.125,0.125,64,0.921875,59,4.49973391880576e-13
TMS_behavior_20_20180525T091950.mat,20,20180525,09:19:50,old,NaN,128,0.466666666666667,0.558823529411765,0.133333333333333,0.147058823529412,0.0294117647058824,0.0714285714285714,0.078125,0.112903225806452,0.390625,0.53125,0,0.294117647058824,0.0588235294117647,0.2,0.03125,0.25,0.4,NaN,NaN,1,NaN,0,0.666666666666667,0.2,0,0,0,0.0625,0,0.166666666666667,0.4,0,0.5,1,0.6875,0,0.333333333333333,1.08016803146711,1.24979583767345,1.31520557591102,1.62916972640232,2.48129658082871,NaN,NaN,NaN,NaN,NaN,0.5625,0.46875,0.34375,0.65625,0.828125,NaN,NaN,NaN,NaN,NaN,NaN,0.46875,0.647058823529412,0.71875,0.466666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.533333333333333,0.461538461538462,0.078125,NaN,NaN,NaN,NaN,NaN,NaN,0.46875,0.5,0.5625,0.390625,1,1,1,1,1,64,0.6,NaN,NaN,0.666666666666667,NaN,0.5,0.5,0.2,0.125,0,0,0,0.25,0.1,0.6,0.5,0.625,0.666666666666667,0.333333333333333,0.5,0.5,1.15834164999615,1.33849642360292,1.35573043121622,1.63920456767482,3.64074928557784,1.93019018819541,2.030934867018,1.82858359131205,1.78699960943777,1.89153033774164,0.4375,0.5,0.5625,0.46875,0.84375,0.78125,0.796875,0.84375,0.828125,0.84375,NaN,0.625,0.583333333333333,0.625,0.558823529411765,0.328125,0.155555555555556,0.15625,0.137931034482759,0.109375,NaN,NaN,0.578947368421053,0.518518518518518,0.112903225806452,0.140625,0.203125,0.171875,0.171875,0.15625,NaN,0.625,0.4375,0.65625,0.53125,0.09375,0.140625,0.140625,0.140625,0.171875,64,0.84375,54,9.98249105599314e-09
TMS_behavior_23_20180531T132614.mat,23,20180531,13:26:14,old,NaN,128,0.607142857142857,0.611111111111111,0.107142857142857,0.444444444444444,0.0277777777777778,0.458333333333333,0.0625,0.45,0.5625,0.65625,0.0714285714285714,0.777777777777778,0.0555555555555556,0.428571428571429,0.0625,0.625,0.833333333333333,NaN,NaN,0.5,NaN,1,0.5,0.166666666666667,0.0454545454545455,0,0,0,0,0.166666666666667,0.833333333333333,0.5,0.75,0.5,0.333333333333333,1,0.5,0.680193003252498,0.700422672198329,1.12984040561787,2.15902240484502,2.05168371891341,NaN,NaN,NaN,NaN,NaN,0.53125,0.40625,0.40625,0.40625,0.75,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.4,0.75,0.607142857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.636363636363636,0.538461538461538,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.375,0.6875,0.5625,1,1,1,1,1,64,0.6875,NaN,NaN,0.5,NaN,0.666666666666667,0.5,0.3125,0.333333333333333,0.5,0.5,0.75,0.666666666666667,0.5,0.6875,0.857142857142857,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.75598614750561,0.709993055323139,0.878942992170778,1.29274516079386,2.82033840314762,2.04135124639288,0.0317233812565973,0.0352680718679039,0.0168658599905029,0.101345258277433,0.625,0.40625,0.59375,0.5,0.53125,0.84375,0.84375,0.859375,0.859375,0.859375,NaN,0.71875,0.666666666666667,0.53125,0.611111111111111,0.4375,0.121951219512195,0.09375,0.0169491525423729,0.015625,NaN,NaN,0.434782608695652,0.551724137931034,0.45,0.0634920634920635,0.126984126984127,0.140625,0.125,0.126984126984127,NaN,0.71875,0.4375,0.53125,0.65625,0.4375,0,0.015625,0,0,64,0.859375,55,1.77111159072041e-09
TMS_behavior_25_20180530T102717.mat,25,20180530,10:27:17,old,NaN,128,0.375,0.53125,0.125,0.21875,0,0.09375,0.0625,0.15625,0.5,0.4375,0.25,0.1875,0,0.0625,0.125,0.125,0.25,NaN,NaN,0.625,NaN,0,0.6,0.25,0,0,0.125,0,0,0.2,0.25,0.833333333333333,0.75,0.625,0.5,0,0.4,0.505445109974971,0.576936710011069,0.604353659706248,0.781464448111365,0.841898230482911,NaN,NaN,NaN,NaN,NaN,0.40625,0.59375,0.5625,0.5625,0.78125,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.6875,0.65625,0.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.266666666666667,0.518518518518518,0.0625,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.59375,0.625,0.5,1,1,1,1,1,64,0.5,NaN,NaN,0.6,NaN,0.25,1,0.1,0.166666666666667,0,0.4,0.0625,0.25,0,0.5,0.5,1,0.6,0.3125,0.25,0,0.575067718305945,0.551250322489068,0.561081755779014,0.659908263758552,1.00772381170827,0.449882144523144,0.297956542774045,0.260236843423627,0.278407196557964,0.30711741984851,0.40625,0.53125,0.5,0.6875,0.8125,0.875,0.90625,0.890625,0.875,0.796875,NaN,0.5625,0.857142857142857,0.5625,0.53125,0.234375,0.1,0.09375,0.0666666666666667,0.140625,NaN,NaN,0.444444444444444,0.433333333333333,0.15625,0.125,0.09375,0.126984126984127,0.140625,0.1875,NaN,0.5625,0.59375,0.4375,0.4375,0.15625,0.09375,0.046875,0.046875,0.109375,64,0.796875,51,9.40481078126609e-07
TMS_behavior_26_20180605T094710.mat,26,20180605,09:47:10,old,NaN,128,0,0,0.352941176470588,0.2,0,0,0.1875,0.09375,0.28125,0.4375,0,0,0,0,0,0,0,NaN,NaN,0,NaN,0,0,0,0,0,0.166666666666667,0,0.4,0.75,0,0.166666666666667,0.5,0,0.428571428571429,0,1,0.758962915773736,0.578099505321006,0.518457751881215,0.801848652037734,3.56553798654932,NaN,NaN,NaN,NaN,NaN,0.5625,0.375,0.5,0.59375,0.6875,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.75,0.59375,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.444444444444444,0.1875,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.625,0.53125,0.28125,1,1,1,1,1,64,0,NaN,NaN,0,NaN,0,0,0,0,0,0.25,0,0.333333333333333,0.2,0,0.571428571428571,0.571428571428571,0,0.333333333333333,0,1,0.775564451701939,0.538929494985496,0.551360882640438,0.6760351971825,5.5361777915532,0.55495042718394,0.44313515482645,0.361017647974222,0.435720496720023,0.91074054218916,0.46875,0.5625,0.65625,0.53125,0.78125,0.78125,0.78125,0.78125,0.78125,0.78125,NaN,0.65625,0.545454545454545,0.6875,0,0,0,0,0,0,NaN,NaN,0.428571428571429,0.444444444444444,0.09375,0.163934426229508,0.203125,0.19047619047619,0.203125,0.1875,NaN,0.65625,0.53125,0.6875,0.4375,0,0,0,0,0,64,0.78125,50,3.53474377123852e-06
TMS_behavior_27_20180525T133408.mat,27,20180525,13:34:08,old,NaN,128,0.611111111111111,0.571428571428571,0.388888888888889,0.357142857142857,0.214285714285714,0.361111111111111,0.3125,0.359375,0.59375,0.609375,0.444444444444444,0.571428571428571,0.428571428571429,0.5,0.4375,0.53125,0.857142857142857,NaN,NaN,0.375,NaN,0.583333333333333,0,0.285714285714286,0.2,0.25,0.375,0.2,0.416666666666667,1,0.857142857142857,0.2,0.5,0.375,0.8,0.583333333333333,1,1.16525932955119,1.34250329574024,2.1369401207703,3.40816208181423,3.48420804757552,NaN,NaN,NaN,NaN,NaN,0.5625,0.4375,0.28125,0.46875,0.6875,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.916666666666667,0.46875,0.611111111111111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.85,0.580645161290323,0.3125,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.59375,0.5,0.59375,1,1,1,1,1,64,0.833333333333333,NaN,NaN,0.6,NaN,0.5,0.375,0.166666666666667,0.416666666666667,0.285714285714286,0.2,0.4,0.5,0.625,0.833333333333333,0.583333333333333,0.428571428571429,0.6,0.8,0.5,0.625,1.16188557416899,1.62524267304252,1.90583744329342,2.38287494133147,5.14519999085678,3.24584578474787,2.9658019871531,2.80791070516352,1.96925308906793,1.55771589309552,0.46875,0.5,0.59375,0.375,0.609375,0.71875,0.75,0.71875,0.640625,0.734375,NaN,0.65625,0.636363636363636,0.6875,0.571428571428571,0.515625,0.361111111111111,0.359375,0.36,0.3125,NaN,NaN,0.428571428571429,0.703703703703704,0.359375,0.3125,0.265625,0.265625,0.375,0.21875,NaN,0.65625,0.59375,0.59375,0.609375,0.421875,0.4375,0.4375,0.484375,0.375,64,0.734375,47,0.000113441191441632
